Adorno	<i>Minima Moralia. Réflexions sur la vie mutilée</i>	C'Est Celui Qui Le Dit Qui Y Est ! – Ce qui est objectivement la vérité est déjà bien difficile à déterminer – mais, dans nos rapports avec les autres, il ne faut pas s'en laisser imposer le terrorisme. Et il existe là certains critères, qui suffisent dans un premier temps. Ainsi, et c'est un signe qui ne trompe pas, quand on vient vous objecter que ce que vous dites est “trop subjectif”. Quand on fait valoir cet argument, qui plus est avec l'indignation où vibre l'unanimité rageuse des gens raisonnables, on a toute raison d'être content de soi l'espace d'un instant. En effet, les concepts de “subjectif” et d' “objectif” se sont en l'occurrence complètement inversés. Ce qu'ils appellent “objectif”, c'est le jour incontesté sous lequel apparaissent les choses, leur empreinte prise telle quelle et non remise en question, la façade des faits classifiés : en somme, ce qui est subjectif. Et ce qu'ils nomment “subjectif”, c'est ce qui déjoue ces apparences, qui s'engage dans une expérience spécifique de la chose, se débarrasse des idées reçues la concernant et préfère la relation à l'objet lui-même au lieu de s'en tenir à l'avis de la majorité, de ceux qui ne regardent même pas et a fortiori ne pensent pas ledit objet : en somme, l'objectif. On voit combien les accusations formelles de subjectivisme et de relativisme tiennent peu dès qu'on aborde le domaine privilégié où elles sont invoquées, à savoir le domaine des jugements esthétiques. Celui qui s'est rigoureusement soumis aux exigences d'une œuvre d'art, à ses lois formelles immanentes et à la nécessité qui l'a façonnée, en mobilisant toutes les ressources de précision propres à sa sensibilité personnelle, il ne peut plus accorder crédit à de telles réserves qui lui objectent le caractère purement subjectif de son expérience et il mesure tout ce qu'elles ont d'illusoire. Chaque pas qui le fait avancer, grâce à sa réceptivité profondément subjective, au cœur même de la chose a incomparablement plus de valeur objective que des catégorisations englobantes et bien établies comme, par exemple, le concept de “style”, dont les prétentions de scientificité ne s'achètent qu'au prix de cette expérience elle-même. C'est encore plus vrai à l'époque du positivisme et de l'industrie de consommation culturelle où nous vivons, qui confie la définition de l'objectivité aux calculs des sujets qui organisent cette société. Face à cette objectivité-là, la raison s'est réfugiée complètement, en se fermant aux influences extérieures, dans les idiosyncrasies qui se voient reprocher leur arbitraire par l'arbitraire de ceux qui ont le pouvoir, car ces derniers veulent l'impuissance des sujets, par crainte d'une objectivité qui n'est conservée (aufgehoben) que par ces sujets.
Adorno	<i>Minima Moralia</i>	L'opinion répandue par les esthéticiens, selon laquelle l'œuvre d'art en tant qu'objet de contemplation immédiate doit être comprise uniquement à partir d'elle-même, ne résiste pas à l'examen. Elle ne trouve pas seulement ses limites dans les présupposés culturels d'une œuvre, dans son “langage” que seul un initié est en mesure de suivre. Même lorsque de telles difficultés ne se présentent pas, l'œuvre d'art demande plus que le simple abandon en elle-même. Celui qui veut déceler la beauté de La Chauve-souris doit savoir que c'est La Chauve-souris : il faut que sa mère lui ait expliqué qu'il ne s'agit pas seulement de l'animal ailé, mais d'un costume de bal masqué ; il faut qu'il se rappelle qu'on lui a dit : demain nous t'emmenons voir La Chauve-souris. Être inséré dans la tradition signifierait : vivre l'œuvre d'art comme quelque chose de confirmé, dont la valeur est reconnue, participer, dans le rapport que l'on a avec elle, aux réactions de tous ceux qui l'ont vue auparavant. Si toutes ces conditions viennent à manquer, l'œuvre apparaît dans toute sa nudité et sa faillibilité. L'action cesse d'être un rituel pour devenir une idiotie, la musique, au lieu d'être le canon de phrases riches de sens, paraît fade et insipide. Elle a vraiment cessé d'être belle. »
Alain		Dans le sommeil, je suis tout ; mais je n'en sais rien. La conscience suppose réflexion et division. La Conscience n'est pas immédiate. Je pense, et puis je pense que je pense, par quoi je distingue Sujet et Objet, Moi et le monde. Moi et ma sensation. Moi et mon sentiment. Moi et mon idée. C'est bien le pouvoir de douter qui est la vie du moi. Par ce mouvement, tous les instants tombent au passé. Si l'on se retrouvait tout entier, c'est alors qu'on ne se reconnaîtrait pas. Le passé est insuffisant, dépassé. Je ne suis plus Cet enfant, cet ignorant, ce naïf. A ce moment-là même j'étais autre chose, en espérance, en avenir. La Conscience de soi est la conscience d'un devenir et d'une formation de soi irréversible, irréparable. Ce que je voulais, je le suis devenu. Voilà le lien entre le passé et le présent, pour le mal comme pour le bien. Ansi le moi est un refus d'être moi, qui en même temps conserve les moments dépassés. Se souvenir, c'est sauver ses souvenirs, c'est se témoigner qu'on les a dépassés. C'est les juger. Le passé, ce sont des expériences que je ne ferais plus. Un artiste reconnaît dans ses œuvres qu'il ne s'était pas encore trouvé‚ lui-même, qu'il ne s'était pas encore délivré ; mais il y retrouve aussi un pressentiment de ce qui a suivi. C'est cet élan qui ordonne les souvenirs selon le temps.
Alain		Je n'ai pas beaucoup confiance dans ces jardins d'enfants et autres inventions au moyen desquelles on veut instruire en amusant. La méthode n'est déjà pas excellente pour les hommes. Je pourrais citer des gens qui passent pour instruits, et qui s'ennuient à la Chartreuse de Parme ou au Lys dans la vallée. Ils ne lisent que des œuvres de seconde valeur, où tout est disposé pour plaire au premier regard ; mais, en se livrant à des plaisirs faciles, ils perdent un plus haut plaisir qu'ils auraient conquis par un peu de courage et d'attention. Il n'y a point d'expérience qui élève mieux un homme que la découverte d'un plaisir supérieur, qu'il aurait toujours ignoré s'il n'avait point pris d'abord un peu de peine. Montaigne est difficile ; c'est qu'il faut d'abord le connaître, s'y orienter, s'y retrouver ; ensuite seulement on le découvre. De même la géométrie par cartons assemblés, cela peut plaire ; mais les problèmes plus vigoureux donnent aussi un plaisir bien plus vif. C'est ainsi que le plaisir de lire une œuvre au piano n'est nullement sensible dans les premières leçons ; il faut savoir s'ennuyer d'abord. C'est pourquoi vous ne pouvez faire goûter à l'enfant les sciences et les arts comme on goûte les fruits confits. L'homme se forme par la peine ; ses vrais plaisirs, il doit les gagner, il doit les mériter. Il doit donner avant de recevoir. C'est la loi.
Alain		Je puis vouloir une éclipse, ou simplement un beau soleil qui sèche le grain, au lieu de cette tempête grondeuse et pleureuse ; je puis, à force de vouloir, espérer et croire enfin que les choses iront comme je veux ; mais elles vont leur train. D'où je vois bien que ma prière est d'un nigaud. Mais quand il s'agit de mes frères les hommes, ou de mes sœurs les femmes, tout change. Ce que je crois finit souvent par être vrai. Si je me crois haï, je serai haï ; pour l'amour, de même. Si je crois que l'enfant que j'instruis est incapable d'apprendre, cette croyance écrite dans mes regards et dans mes discours le rendra stupide ; au contraire ma confiance et mon attente est comme un soleil qui mûrira les fleurs et les fruits du petit bonhomme. Je prête, dites-vous, à la femme que j'aime des vertus qu'elle n'a point ; mais si elle sait que je crois en elle, elle les aura. Plus ou moins ; mais il faut essayer ; il faut croire. Le peuple, méprisé, est bientôt méprisable ; estimez-le, il s'élèvera. La défiance a fait plus d'un voleur ; une demi-confiance est comme une injure ; mais si je savais la donner toute, qui donc me tromperait ? Il faut donner d'abord.
Alain		L'homme est courageux ; non pas à l'occasion mais essentiellement. Agir, c'est oser. Penser, c'est oser. Le risque est partout ; cela n'effraie point l'homme. Vous le voyez chercher la mort et la défier ; mais il ne sait point l'attendre. Tous ceux qui sont inoccupés sont assez guerriers par l'impatience. Ce n'est pas qu'ils veuillent mourir, mais c'est plutôt qu'ils veulent vivre. Et la vraie cause de la guerre est certainement l'ennui d'un petit nombre, qui voudraient des risques bien clairs, et même cherchés et définis, comme aux cartes. Et ce n'est point par hasard que ceux qui travaillent de leurs mains sont pacifiques ; c'est qu'aussi ils sont victorieux d'instant en instant. Leur propre durée est pleine et affirmative. Ils ne cessent pas de vaincre la mort, et telle est la vraie manière d'y penser.
Alain		La perception est exactement une anticipation de nos mouvements et de leurs effets. Et sans doute la fin est toujours d'obtenir ou d'écarter quelque sensation, comme si je veux cueillir un fruit ou éviter le choc d'une pierre. Bien percevoir, c'est connaître d'avance quel mouvement j'aurai à faire pour arriver à ces fins. Celui qui perçoit bien sait d'avance ce qu'il a à faire. Le chasseur perçoit bien s'il sait retrouver ses chiens qu'il entend, il perçoit bien s'il sait atteindre la perdrix qui s'envole. L'enfant perçoit mal lorsqu'il veut saisir la lune entre ses mains et ainsi du reste. Donc ce qu'il y a de vrai ou de douteux, ou de faux dans la perception, c'est cette évaluation, si sensible surtout à la vue dans la perspective et le relief, mais sensible aussi pour l'ouïe et l'odorat, et même sans doute pour un toucher exercé, quand les mains d'un aveugle palpent. Quant à la sensation elle-même, elle n'est ni douteuse, ni fausse ni par conséquent vraie ; elle est actuelle (1) toujours dès qu'on l'a. Ainsi ce qui est faux dans la perception d'un fantôme, ce n'est point ce que nos yeux nous font éprouver, lueur fugitive ou tache colorée, mais bien notre anticipation. Voir un fantôme c'est supposer, d'après les impressions visuelles, qu'en allongeant la main on toucherait quelque être animé (.. .). Mais pour ce que j'éprouve actuellement, sans aucun doute je l'éprouve ; il n'y a point de science de cela puisqu'il n'y a point d'erreur de cela. Toute étude de ce que je ressens consiste toujours à savoir ce que cela signifie et comment cela varie avec mes mouvements.
Alain		Les animaux, autant que l'on peut deviner, n'ont point de passions. Un animal mord ou s'enfuit selon l'occasion ; je ne dirai pas qu'il connaît la colère ou la peur, car rien ne laisse soupçonner qu'il veuille résister à l'une ou à l'autre, ni qu'il se sente vaincu par l'une ou par l'autre. Or c'est aussi pour la même raison que je suppose qu'il n'a point conscience. Remarquez que ce qui se fait par l'homme sans hésitation, sans doute de soi, sans blâme de soi, est aussi sans conscience. Conscience suppose arrêt, scrupule, division ou conflit entre soi et soi. Il arrive que, dans les terreurs paniques, l'homme est emporté comme une chose. Sans hésitation, sans délibération, sans égard d'aucune sorte. Il ne sait plus alors ce qu'il fait. Mais observez les actions habituelles tant qu'elles ne rencontrent point d'obstacles, nous ne savons pas non plus ce que nous faisons. Le réveil vient toujours avec le doute; il ne s'en sépare point. De même celui qui suit la passion n'a point de passion. La colère, le désir, la peur, ne sont plus alors que des mouvements.
Alain		Nous passons tous par cette expérience décisive, qui nous apprend en même temps la parole et la pensée. Nos premières idées sont des mots compris et répétés. L'enfant est comme séparé du spectacle de la nature, et ne commence jamais par s'en approcher tout seul ; on le lui montre et on le lui nomme. C'est donc à travers l'ordre humain qu'il connaît toute chose ; et c'est certainement de l'ordre humain qu'il prend l'idée de lui-même, car on le nomme, et on le désigne à lui-même, comme on lui désigne les autres. L'opposition du moi et du non-moi appartient aux théories abstraites ; la première opposition est certainement entre moi et les autres ; et cette opposition est corrélation ; car en l'autre je trouve mon semblable qui me pense comme je le pense. Cet échange, qui se fait d'abord entre la mère et l'enfant, est transporté peu à peu aux frères, aux amis, aux compagnons. Ces remarques sont pour rappeler qu'en toutes les recherches sur la nature humaine, il faut se tenir très près de l'existence collective, si naturelle à tout homme, et en tout cas seule possible pour l'enfant.
Alain		Par la géométrie je reconnais mon semblable ; et Socrate fit une grande chose le jour où il proposa le carré et la diagonale, tracés sur le sable, non point à Alcibiade ni à Ménon ni à quelqu'un de ces brillants messieurs, mais à un petit esclave qui portait les manteaux. Ainsi Socrate cherchait son semblable, et l'appelait dans cette solitude des êtres, que la société accomplit. Il formait donc cette autre société, de ses semblables ; il les invitait, il les poursuivait, mais il ne pouvait les forcer ; il ne pouvait ni ne voulait. Celui qui imite par force m'est aussi étranger qu'un singe. Celui qui imite pour plaire ne vaut pas mieux. Ce qu'attend Socrate, c'est que l'autre soit enfin lui-même, par intérieur gouvernement, et ne croie personne, et ne flatte personne, attentif seulement à l'idée universelle. A ce point, ils se reconnaissent et se décrètent égaux. Une autre société se montre.
